,Genero,Aposentado,Casado,Dependentes,MesesComoCliente,ServicoTelefone,MultiplasLinhas,ServicoInternet,ServicoSegurancaOnline,ServicoBackupOnline,ProtecaoEquipamento,ServicoSuporteTecnico,ServicoStreamingTV,ServicoFilmes,TipoContrato,FaturaDigital,FormaPagamento,ValorMensal,TotalGasto,Churn
5468,Feminino,0,Nao,Nao,68,Nao,SemTelefone,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Mensal,Nao,BoletoEletronico,44.95,3085.35,Nao
5469,Feminino,0,Nao,Nao,36,Nao,SemTelefone,DSL,Sim,Nao,Nao,Nao,Nao,Nao,2 anos,Nao,DebitoAutomatico,31.05,1126.35,Nao
5470,Feminino,0,Nao,Nao,47,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Nao,2 anos,Sim,BoletoImpresso,65.0,2879.9,Nao
5471,Masculino,0,Nao,Sim,4,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,49.4,184.4,Sim
5472,Masculino,0,Sim,Sim,61,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Sim,Sim,2 anos,Sim,DebitoAutomatico,81.0,4976.15,Nao
5473,Masculino,1,Sim,Nao,36,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,84.1,3021.6,Sim
5474,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,20.5,20.5,Nao
5475,Feminino,1,Nao,Nao,14,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,78.95,1101.85,Sim
5476,Feminino,0,Sim,Nao,50,Sim,Sim,Fibra,Sim,Sim,Nao,Sim,Sim,Sim,Anual,Nao,BoletoEletronico,108.55,5610.7,Sim
5477,Masculino,0,Sim,Sim,27,Sim,Sim,Fibra,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,CartaoCredito,85.2,2151.6,Nao
5478,Masculino,0,Nao,Nao,23,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,20.45,481.1,Nao
5479,Masculino,0,Nao,Nao,3,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,75.0,209.1,Sim
5480,Feminino,0,Nao,Nao,36,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,DebitoAutomatico,104.8,3886.45,Nao
5481,Feminino,0,Sim,Nao,24,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,CartaoCredito,75.4,1747.85,Sim
5482,Feminino,0,Sim,Sim,65,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,105.5,6985.65,Sim
5483,Masculino,0,Nao,Nao,31,Nao,SemTelefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Anual,Sim,BoletoEletronico,50.05,1523.4,Nao
5484,Feminino,0,Nao,Nao,63,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,2 anos,Sim,CartaoCredito,80.3,4995.35,Nao
5485,Feminino,0,Nao,Nao,67,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Anual,Nao,CartaoCredito,60.5,3870,Nao
5486,Feminino,0,Nao,Nao,58,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,24.35,1423.85,Nao
5487,Feminino,0,Nao,Nao,15,Sim,Nao,Fibra,Sim,Nao,Sim,Sim,Sim,Sim,Mensal,Nao,BoletoEletronico,105.1,1582.75,Sim
5488,Masculino,0,Nao,Nao,16,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoImpresso,80.55,1248.9,Nao
5489,Masculino,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,45.6,45.6,Sim
5490,Feminino,0,Nao,Nao,8,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Mensal,Sim,DebitoAutomatico,65.5,573.15,Nao
5491,Feminino,0,Nao,Nao,2,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,70.7,151.65,Sim
5492,Feminino,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Nao,DebitoAutomatico,89.9,6342.7,Nao
5493,Masculino,0,Nao,Nao,4,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,19.95,68.2,Nao
5494,Masculino,0,Sim,Sim,68,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Sim,2 anos,Nao,DebitoAutomatico,82.85,5776.45,Nao
5495,Feminino,0,Nao,Nao,15,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Anual,Nao,BoletoImpresso,56.15,931.9,Nao
5496,Masculino,0,Nao,Sim,13,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,CartaoCredito,52.1,670.65,Nao
5497,Feminino,0,Sim,Nao,42,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,CartaoCredito,20.35,869.9,Nao
5498,Masculino,0,Sim,Sim,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,44.8,169.65,Nao
5499,Feminino,0,Sim,Nao,50,Sim,Sim,Fibra,Sim,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,DebitoAutomatico,109.65,5405.8,Nao
5500,Feminino,0,Nao,Sim,4,Nao,SemTelefone,DSL,Sim,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoImpresso,57.2,223.75,Nao
5501,Feminino,0,Nao,Sim,2,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,51.55,106.2,Nao
5502,Feminino,0,Sim,Sim,46,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,19.4,967.85,Nao
5503,Masculino,0,Nao,Nao,58,Sim,Sim,Fibra,Nao,Nao,Sim,Sim,Sim,Sim,Anual,Sim,BoletoEletronico,104.65,6219.6,Sim
5504,Masculino,0,Sim,Sim,17,Nao,SemTelefone,DSL,Sim,Nao,Sim,Nao,Sim,Nao,Anual,Nao,CartaoCredito,44.45,792.15,Nao
5505,Masculino,0,Nao,Sim,21,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,19.6,397,Nao
5506,Feminino,0,Nao,Nao,2,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,95.15,196.9,Sim
5507,Feminino,0,Sim,Sim,68,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Sim,CartaoCredito,85.0,5607.75,Nao
5508,Feminino,1,Sim,Nao,28,Sim,Sim,Fibra,Nao,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,BoletoEletronico,110.85,3204.4,Nao
5509,Feminino,0,Sim,Sim,40,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoEletronico,26.2,1077.5,Nao
5510,Feminino,0,Nao,Nao,8,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Sim,DebitoAutomatico,20.2,140.95,Nao
5511,Masculino,0,Sim,Nao,35,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,75.2,2576.2,Sim
5512,Feminino,0,Nao,Nao,5,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Nao,Mensal,Sim,BoletoEletronico,64.35,352.65,Nao
5513,Masculino,0,Nao,Sim,14,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,19.95,268.4,Nao
5514,Masculino,0,Nao,Nao,6,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Nao,BoletoImpresso,50.05,288.35,Nao
5515,Masculino,0,Nao,Nao,67,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Sim,2 anos,Nao,DebitoAutomatico,65.55,4361.55,Nao
5516,Masculino,1,Sim,Nao,63,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,DebitoAutomatico,84.0,5329.55,Nao
5517,Feminino,0,Sim,Nao,8,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,84.9,764.95,Sim
5518,Feminino,0,Nao,Nao,5,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,53.8,283.95,Nao
5519,Masculino,0,Sim,Nao,6,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoEletronico,82.85,460.25,Sim
5520,Masculino,0,Sim,Nao,49,Sim,Sim,Fibra,Sim,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,DebitoAutomatico,93.85,4733.1,Nao
5521,Feminino,0,Sim,Sim,61,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,CartaoCredito,19.1,1143.8,Nao
5522,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,70.1,70.1,Sim
5523,Masculino,0,Nao,Nao,10,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,CartaoCredito,20.0,198.6,Nao
5524,Feminino,0,Sim,Nao,72,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Sim,CartaoCredito,117.15,8529.5,Nao
5525,Masculino,0,Sim,Nao,53,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Nao,Anual,Nao,DebitoAutomatico,77.4,4155.95,Nao
5526,Masculino,0,Nao,Nao,9,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,70.05,657.5,Nao
5527,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoImpresso,20.25,20.25,Sim
5528,Masculino,0,Nao,Nao,4,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoEletronico,20.2,55.7,Nao
5529,Feminino,0,Nao,Sim,22,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoEletronico,20.55,469.85,Nao
5530,Masculino,0,Sim,Nao,34,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,100.05,3480,Sim
5531,Feminino,0,Nao,Nao,5,Sim,Nao,Fibra,Nao,Sim,Nao,Sim,Nao,Sim,Mensal,Sim,BoletoEletronico,89.35,461.7,Sim
5532,Feminino,0,Nao,Nao,5,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,CartaoCredito,19.85,108.05,Sim
5533,Feminino,0,Sim,Nao,56,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoEletronico,24.3,1261.7,Nao
5534,Masculino,1,Nao,Nao,11,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,CartaoCredito,79.15,827.7,Nao
5535,Feminino,0,Sim,Sim,33,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Anual,Sim,BoletoImpresso,58.45,1955.4,Nao
5536,Masculino,0,Sim,Nao,58,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Sim,Sim,2 anos,Sim,BoletoEletronico,86.1,4890.5,Nao
5537,Masculino,1,Sim,Nao,34,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,75.55,2425.4,Nao
5538,Feminino,0,Nao,Nao,65,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,26.5,1698.55,Nao
5539,Masculino,1,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,44.15,92.65,Sim
5540,Masculino,1,Sim,Nao,17,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Nao,DebitoAutomatico,81.5,1329.2,Sim
5541,Masculino,0,Nao,Sim,63,Nao,SemTelefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Anual,Sim,DebitoAutomatico,40.6,2588.95,Nao
5542,Feminino,0,Sim,Sim,72,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,24.9,1859.2,Nao
5543,Feminino,0,Sim,Sim,43,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,DebitoAutomatico,92.55,4039,Nao
5544,Masculino,0,Nao,Nao,72,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Nao,DebitoAutomatico,113.4,8164.1,Nao
5545,Feminino,0,Sim,Sim,6,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,19.7,113.5,Nao
5546,Masculino,0,Nao,Nao,1,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoImpresso,25.0,25,Nao
5547,Feminino,0,Sim,Sim,26,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,BoletoEletronico,60.05,1616.15,Sim
5548,Feminino,0,Sim,Sim,72,Sim,Sim,Fibra,Sim,Sim,Nao,Nao,Sim,Nao,2 anos,Sim,BoletoEletronico,95.1,6843.15,Nao
5549,Feminino,1,Nao,Nao,56,Sim,Sim,Fibra,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,BoletoEletronico,111.95,6418.9,Sim
5550,Masculino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,20.25,20.25,Sim
5551,Masculino,0,Sim,Nao,17,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,102.55,1742.5,Nao
5552,Feminino,0,Sim,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoImpresso,55.3,55.3,Nao
5553,Masculino,0,Nao,Sim,68,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,2 anos,Sim,DebitoAutomatico,86.5,5882.75,Nao
5554,Feminino,0,Nao,Sim,61,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,CartaoCredito,25.0,1498.35,Nao
5555,Feminino,0,Nao,Nao,11,Nao,SemTelefone,DSL,Nao,Sim,Sim,Sim,Nao,Nao,Anual,Sim,CartaoCredito,40.4,422.6,Nao
5556,Feminino,0,Nao,Nao,15,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoImpresso,48.8,720.1,Nao
5557,Masculino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,19.2,19.2,Nao
5558,Feminino,0,Nao,Nao,34,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,BoletoEletronico,85.35,2896.6,Nao
5559,Masculino,0,Sim,Nao,72,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,DebitoAutomatico,23.55,1723.95,Nao
5560,Masculino,0,Nao,Nao,26,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Anual,Nao,BoletoEletronico,61.55,1581.95,Nao
5561,Masculino,0,Sim,Nao,66,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Nao,Sim,Anual,Nao,BoletoEletronico,95.3,6273.4,Nao
5562,Feminino,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,49.95,49.95,Nao
5563,Feminino,0,Sim,Nao,64,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,2 anos,Sim,CartaoCredito,85.0,5484.4,Nao
5564,Masculino,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Sim,Mensal,Nao,BoletoImpresso,60.65,196.9,Nao
5565,Feminino,0,Nao,Nao,20,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,DebitoAutomatico,19.5,413,Nao
5566,Feminino,0,Sim,Sim,48,Sim,Sim,Fibra,Sim,Sim,Nao,Nao,Sim,Sim,Anual,Sim,CartaoCredito,103.25,5037.55,Sim
5567,Masculino,0,Sim,Sim,43,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Sim,Anual,Sim,CartaoCredito,71.9,3173.35,Nao
5568,Masculino,1,Sim,Nao,14,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,19.65,228.65,Nao
5569,Feminino,0,Sim,Sim,57,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,19.75,1272.05,Nao
5570,Masculino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Nao,2 anos,Sim,CartaoCredito,66.5,4811.6,Nao
5571,Masculino,0,Sim,Nao,72,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,25.75,1864.2,Nao
5572,Masculino,0,Sim,Sim,38,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,2 anos,Nao,CartaoCredito,81.0,3084.9,Nao
5573,Feminino,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoImpresso,49.6,114.7,Sim
5574,Feminino,1,Nao,Nao,4,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,95.45,396.1,Sim
5575,Feminino,0,Nao,Nao,26,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,DebitoAutomatico,69.5,1800.05,Nao
5576,Masculino,0,Sim,Nao,3,Nao,SemTelefone,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,BoletoEletronico,29.9,92.25,Nao
5577,Masculino,0,Sim,Sim,26,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Sim,DebitoAutomatico,20.05,505.9,Nao
5578,Feminino,0,Nao,Nao,15,Nao,SemTelefone,DSL,Nao,Sim,Nao,Nao,Nao,Sim,2 anos,Sim,BoletoImpresso,38.8,603,Nao
5579,Masculino,0,Sim,Sim,22,Sim,Nao,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,BoletoImpresso,100.05,2090.25,Nao
5580,Feminino,0,Sim,Sim,13,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,DebitoAutomatico,25.0,332.5,Nao
5581,Feminino,1,Nao,Nao,6,Nao,SemTelefone,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,44.4,263.05,Nao
5582,Masculino,1,Nao,Nao,20,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Anual,Nao,BoletoImpresso,54.0,1055.9,Nao
5583,Masculino,0,Nao,Sim,72,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,19.9,1529.65,Nao
5584,Masculino,1,Nao,Nao,34,Sim,Nao,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,BoletoEletronico,99.85,3343.15,Nao
5585,Masculino,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,45.3,45.3,Sim
5586,Feminino,0,Nao,Nao,52,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,20.65,1022.95,Nao
5587,Feminino,0,Sim,Nao,69,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,CartaoCredito,24.95,1718.35,Nao
5588,Feminino,0,Nao,Nao,39,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,20.15,826,Nao
5589,Masculino,0,Sim,Sim,65,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Sim,2 anos,Sim,DebitoAutomatico,74.8,4820.15,Sim
5590,Masculino,0,Sim,Nao,68,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,25.25,1728.2,Nao
5591,Feminino,0,Nao,Nao,25,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoImpresso,84.6,2088.05,Nao
5592,Masculino,0,Nao,Nao,6,Sim,Nao,Fibra,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,84.4,556.35,Sim
5593,Feminino,1,Nao,Nao,64,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Nao,2 anos,Sim,CartaoCredito,70.2,4481,Sim
5594,Masculino,0,Sim,Sim,7,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,DebitoAutomatico,69.95,529.5,Sim
5595,Feminino,0,Sim,Sim,32,Sim,Nao,Fibra,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoEletronico,86.1,2723.75,Nao
5596,Masculino,0,Nao,Nao,41,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,20.15,802.35,Nao
5597,Masculino,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,44.65,74.9,Sim
5598,Masculino,0,Nao,Nao,24,Nao,SemTelefone,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Anual,Sim,BoletoImpresso,50.6,1288.75,Nao
5599,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,CartaoCredito,19.4,19.4,Nao
5600,Feminino,0,Nao,Nao,54,Nao,SemTelefone,DSL,Sim,Nao,Nao,Sim,Nao,Sim,Anual,Nao,DebitoAutomatico,44.1,2369.7,Nao
5601,Feminino,0,Sim,Sim,39,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,BoletoImpresso,59.85,2341.5,Nao
5602,Feminino,0,Nao,Nao,14,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,80.45,1072,Sim
5603,Masculino,0,Sim,Sim,7,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,CartaoCredito,69.7,516.15,Nao
5604,Masculino,0,Nao,Nao,25,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Sim,DebitoAutomatico,19.5,516.3,Nao
5605,Masculino,0,Sim,Sim,44,Sim,Nao,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,DebitoAutomatico,92.95,4122.9,Nao
5606,Masculino,0,Sim,Sim,61,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Anual,Sim,BoletoEletronico,99.9,6241.35,Nao
5607,Masculino,0,Sim,Nao,72,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Nao,CartaoCredito,114.45,8375.05,Nao
5608,Feminino,0,Sim,Sim,43,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,DebitoAutomatico,99.3,4209.95,Nao
5609,Feminino,0,Nao,Nao,58,Sim,Sim,Fibra,Sim,Sim,Sim,Nao,Sim,Sim,Anual,Sim,BoletoEletronico,107.75,6332.75,Nao
5610,Feminino,0,Sim,Nao,71,Nao,SemTelefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Nao,DebitoAutomatico,66.8,4689.15,Nao
5611,Masculino,0,Nao,Nao,22,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,95.1,2162.6,Nao
5612,Masculino,1,Sim,Nao,34,Sim,Nao,Fibra,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,CartaoCredito,85.2,2874.45,Nao
5613,Masculino,1,Nao,Nao,52,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,DebitoAutomatico,72.95,3829.75,Nao
5614,Feminino,1,Nao,Nao,64,Nao,SemTelefone,DSL,Nao,Sim,Nao,Sim,Sim,Nao,Mensal,Sim,BoletoEletronico,43.85,2751,Nao
5615,Masculino,0,Nao,Nao,44,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,DebitoAutomatico,85.25,3704.15,Nao
5616,Masculino,0,Sim,Sim,13,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,DebitoAutomatico,44.8,559.2,Nao
5617,Masculino,0,Nao,Nao,24,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,CartaoCredito,90.55,2282.55,Sim
5618,Masculino,0,Sim,Sim,70,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Nao,CartaoCredito,114.75,7842.3,Nao
5619,Masculino,0,Sim,Nao,70,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Sim,Sim,2 anos,Sim,CartaoCredito,76.95,5289.8,Nao
5620,Feminino,1,Nao,Nao,1,Sim,Nao,Fibra,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,85.0,85,Sim
